ScanName,Object_index,Overlap_count,GT_label,absolute index
scene0326_00,0,5,35,0
scene0326_00,1,0,5,1
scene0326_00,2,5,5,3
scene0326_00,3,10,6,5
scene0326_00,4,10,15,8
scene0326_00,5,0,18,9
scene0326_00,6,0,18,10
scene0326_00,7,0,18,11
scene0326_00,8,5,18,12
scene0326_00,9,0,8,16
scene0326_00,10,0,9,17
scene0327_00,0,5,3,0
scene0327_00,1,0,25,1
scene0327_00,2,0,8,2
scene0327_00,3,10,7,4
scene0327_00,4,0,8,9
scene0327_00,5,0,3,15
scene0327_00,6,10,34,20
scene0327_00,7,0,39,25
scene0327_00,8,0,8,26
scene0327_00,9,0,39,30
scene0327_00,10,0,39,32
scene0327_00,11,10,6,36
scene0327_00,12,5,12,37
scene0327_00,13,0,3,44
scene0327_00,14,5,24,46
scene0327_00,15,0,3,47
scene0327_00,16,0,3,48
scene0327_00,17,5,3,49
scene0330_00,0,10,5,1
scene0330_00,1,0,6,2
scene0330_00,2,15,7,3
scene0330_00,3,15,7,5
scene0330_00,4,10,5,6
scene0330_00,5,10,6,7
scene0330_00,6,10,6,9
scene0330_00,7,0,18,10
scene0330_00,8,0,18,12
scene0330_00,9,0,18,13
scene0330_00,10,0,18,14
scene0330_00,11,0,18,15
scene0330_00,12,0,7,16
scene0330_00,13,0,7,17
scene0331_00,0,0,29,1
scene0331_00,1,0,29,2
scene0331_00,2,0,14,3
scene0331_00,3,0,10,5
scene0331_00,4,0,11,10
scene0331_00,5,0,11,11
scene0331_00,6,0,11,12
scene0331_00,7,0,23,13
scene0331_00,8,0,29,17
scene0331_00,9,0,11,22
scene0331_00,10,0,39,23
scene0331_00,11,0,17,27
scene0331_00,12,5,14,28
scene0331_00,13,0,39,30
scene0331_00,14,0,11,31
scene0331_00,15,0,15,35
scene0331_00,16,0,21,36
scene0331_00,17,10,9,37
scene0331_00,18,5,21,38
scene0331_00,19,5,5,39
scene0331_00,20,10,4,41
scene0331_00,21,15,4,42
scene0331_00,22,0,21,43
scene0331_00,23,5,8,44
scene0331_00,24,0,18,45
scene0331_00,25,0,39,50
scene0331_00,26,0,39,51
scene0331_00,27,0,8,58
scene0331_00,28,0,37,59
scene0331_00,29,0,21,60
scene0331_00,30,10,17,63
scene0331_01,0,0,14,0
scene0331_01,1,0,14,1
scene0331_01,2,0,9,2
scene0331_01,3,5,21,3
scene0331_01,4,0,21,4
scene0331_01,5,5,5,5
scene0331_01,6,10,15,6
scene0331_01,7,5,15,7
scene0331_01,8,0,11,9
scene0331_01,9,5,39,10
scene0331_01,10,0,39,11
scene0331_01,11,0,18,13
scene0331_01,12,5,18,14
scene0331_01,13,5,4,15
scene0331_01,14,0,18,16
scene0331_01,15,0,18,17
scene0331_01,16,0,18,18
scene0331_01,17,0,18,19
scene0331_01,18,0,27,28
scene0331_01,19,0,27,29
scene0331_01,20,0,27,30
scene0331_01,21,0,11,38
scene0331_01,22,0,23,39
scene0331_01,23,0,11,40
scene0331_01,24,0,8,41
scene0331_01,25,0,11,42
scene0331_01,26,0,17,43
scene0331_01,27,0,29,44
scene0331_01,28,0,8,46
scene0331_01,29,0,27,48
scene0331_01,30,0,27,49
scene0331_01,31,0,37,51
scene0331_01,32,0,15,52
scene0331_01,33,0,11,57
scene0331_01,34,0,29,58
scene0331_01,35,0,29,62
scene0331_01,36,0,29,63
scene0331_01,37,0,21,67
scene0331_01,38,0,39,69
scene0331_01,39,0,11,70
scene0331_01,40,0,11,71
scene0331_01,41,0,39,73
scene0331_01,42,0,11,74
scene0331_01,43,0,17,76
scene0331_01,44,0,11,82
scene0332_00,0,35,4,0
scene0332_00,1,0,39,1
scene0332_00,2,5,10,4
scene0332_00,3,10,14,6
scene0332_00,4,10,8,8
scene0332_00,5,0,8,9
scene0332_00,6,15,5,10
scene0332_00,7,0,9,11
scene0332_00,8,0,39,12
scene0332_00,9,0,8,15
scene0332_00,10,10,17,19
scene0332_00,11,0,39,21
scene0332_01,0,10,8,3
scene0332_01,1,0,39,4
scene0332_01,2,10,5,5
scene0332_01,3,10,17,7
scene0332_01,4,0,8,12
scene0332_01,5,10,8,14
scene0332_01,6,0,8,15
scene0332_01,7,5,15,16
scene0332_01,8,0,39,17
scene0332_01,9,0,39,18
scene0332_01,10,0,39,19
scene0332_01,11,0,14,20
scene0332_01,12,0,9,21
scene0332_01,13,40,4,22
scene0332_02,0,10,5,1
scene0332_02,1,15,8,7
scene0332_02,2,10,8,8
scene0332_02,3,20,14,9
scene0332_02,4,30,4,10
scene0332_02,5,0,9,11
scene0332_02,6,10,17,12
scene0332_02,7,0,15,13
scene0332_02,8,0,39,14
scene0332_02,9,0,39,15
scene0332_02,10,0,39,16
scene0332_02,11,0,8,17
scene0332_02,12,0,8,20
scene0333_00,0,15,31,0
scene0333_00,1,35,5,2
scene0333_00,2,45,14,3
scene0333_00,3,40,14,4
scene0333_00,4,10,3,7
scene0333_00,5,15,5,11
scene0333_00,6,20,9,13
scene0333_00,7,5,39,14
scene0333_00,8,0,3,15
scene0333_00,9,0,30,17
scene0333_00,10,0,29,18
scene0333_00,11,0,29,19
scene0335_00,0,0,15,0
scene0335_00,1,0,11,7
scene0335_00,2,5,8,10
scene0335_00,3,5,8,11
scene0335_00,4,0,3,12
scene0335_00,5,0,3,13
scene0335_00,6,0,3,14
scene0335_00,7,0,3,15
scene0335_00,8,0,3,16
scene0335_00,9,5,3,17
scene0335_00,10,5,7,18
scene0335_00,11,5,12,20
scene0335_00,12,0,8,21
scene0335_00,13,5,5,23
scene0335_00,14,0,5,24
scene0335_00,15,0,5,25
scene0335_00,16,0,5,27
scene0335_00,17,0,34,33
scene0335_00,18,0,34,34
scene0335_00,19,0,24,38
scene0335_00,20,5,15,39
scene0335_00,21,5,25,40
scene0335_00,22,0,12,43
scene0335_00,23,0,16,45
scene0335_00,24,0,8,51
scene0335_00,25,0,27,54
scene0335_00,26,0,27,55
scene0335_00,27,0,27,56
scene0335_00,28,0,3,57
scene0335_01,0,0,8,2
scene0335_01,1,0,25,8
scene0335_01,2,0,37,9
scene0335_01,3,5,7,11
scene0335_01,4,5,8,17
scene0335_01,5,0,3,21
scene0335_01,6,0,3,22
scene0335_01,7,15,3,23
scene0335_01,8,0,27,27
scene0335_01,9,0,27,28
scene0335_01,10,0,27,29
scene0335_01,11,0,12,30
scene0335_01,12,0,3,31
scene0335_01,13,0,3,33
scene0335_01,14,0,3,34
scene0335_01,15,0,3,35
scene0335_01,16,5,34,36
scene0335_01,17,0,29,38
scene0335_01,18,0,15,39
scene0335_01,19,0,16,43
scene0335_01,20,0,8,44
scene0335_01,21,0,24,50
scene0335_01,22,10,7,52
scene0335_01,23,5,8,53
scene0335_01,24,5,3,54
scene0335_01,25,5,5,56
scene0335_01,26,5,5,57
scene0335_01,27,5,5,58
scene0335_01,28,0,5,59
scene0335_02,0,0,15,2
scene0335_02,1,0,25,5
scene0335_02,2,5,12,9
scene0335_02,3,5,8,10
scene0335_02,4,0,15,11
scene0335_02,5,5,7,12
scene0335_02,6,0,5,14
scene0335_02,7,0,5,15
scene0335_02,8,5,5,16
scene0335_02,9,0,3,17
scene0335_02,10,0,3,18
scene0335_02,11,0,8,20
scene0335_02,12,0,37,25
scene0335_02,13,5,8,26
scene0335_02,14,0,3,28
scene0335_02,15,0,3,29
scene0335_02,16,10,3,30
scene0335_02,17,0,3,32
scene0335_02,18,0,27,36
scene0335_02,19,0,27,37
scene0335_02,20,0,27,38
scene0335_02,21,5,34,40
scene0335_02,22,0,29,41
scene0335_02,23,0,5,42
scene0335_02,24,0,16,46
scene0335_02,25,0,8,47
scene0335_02,26,0,24,49
scene0335_02,27,0,7,50
scene0336_00,0,0,10,0
scene0336_00,1,0,11,4
scene0336_00,2,0,14,6
scene0336_00,3,5,14,7
scene0336_00,4,0,11,8
scene0336_00,5,0,9,9
scene0336_00,6,0,7,10
scene0336_00,7,0,9,11
scene0336_00,8,5,5,13
scene0336_00,9,5,5,14
scene0336_00,10,5,5,15
scene0336_00,11,5,5,16
scene0336_00,12,0,39,17
scene0336_00,13,0,3,21
scene0336_00,14,0,9,23
scene0336_00,15,0,10,24
scene0336_00,16,0,23,25
scene0336_00,17,0,23,26
scene0336_00,18,0,23,27
scene0336_00,19,0,23,28
scene0336_00,20,0,23,29
scene0336_00,21,0,23,30
scene0336_00,22,0,3,31
scene0336_00,23,0,7,32
scene0336_00,24,0,39,34
scene0336_00,25,0,23,35
scene0336_00,26,0,23,36
scene0336_00,27,0,23,37
scene0336_00,28,0,23,38
scene0336_00,29,0,23,39
scene0336_00,30,0,23,40
scene0336_00,31,0,23,41
scene0336_00,32,0,23,42
scene0336_00,33,0,23,43
scene0336_00,34,0,23,44
scene0336_00,35,0,23,45
scene0336_00,36,0,3,46
scene0336_00,37,0,23,47
scene0336_00,38,0,23,48
scene0336_00,39,0,23,49
scene0336_00,40,0,23,50
scene0336_00,41,0,23,51
scene0336_00,42,0,23,52
scene0336_00,43,0,23,53
scene0336_00,44,0,23,54
scene0336_00,45,0,23,55
scene0336_00,46,0,23,56
scene0336_00,47,0,11,57
scene0336_00,48,0,11,58
scene0336_00,49,0,11,59
scene0336_00,50,0,8,60
scene0336_00,51,0,23,62
scene0336_00,52,0,23,63
scene0336_00,53,0,23,64
scene0336_00,54,0,10,65
scene0336_00,55,0,23,66
scene0336_00,56,0,23,67
scene0336_00,57,0,23,68
scene0336_00,58,0,23,69
scene0336_00,59,0,23,70
scene0336_00,60,0,23,71
scene0336_00,61,0,23,72
scene0336_00,62,0,23,73
scene0336_00,63,0,7,74
scene0336_01,0,10,5,1
scene0336_01,1,10,5,2
scene0336_01,2,5,5,3
scene0336_01,3,0,14,4
scene0336_01,4,0,9,5
scene0336_01,5,0,9,6
scene0336_01,6,0,9,7
scene0336_01,7,0,10,8
scene0336_01,8,0,10,9
scene0336_01,9,0,10,10
scene0336_01,10,0,11,11
scene0336_01,11,0,11,12
scene0336_01,12,0,11,13
scene0336_01,13,0,11,14
scene0336_01,14,0,7,15
scene0336_01,15,0,23,16
scene0336_01,16,0,3,19
scene0336_01,17,0,3,20
scene0336_01,18,0,39,24
scene0336_01,19,0,3,25
scene0336_01,20,0,11,28
scene0336_01,21,5,8,29
scene0336_01,22,0,5,30
scene0336_01,23,0,23,33
scene0336_01,24,0,23,34
scene0336_01,25,0,23,35
scene0336_01,26,0,23,36
scene0336_01,27,0,23,37
scene0336_01,28,0,23,38
scene0336_01,29,0,23,39
scene0336_01,30,0,23,40
scene0336_01,31,0,23,41
scene0336_01,32,0,23,42
scene0336_01,33,0,23,43
scene0336_01,34,0,23,44
scene0336_01,35,0,23,45
scene0336_01,36,0,23,46
scene0336_01,37,0,23,47
scene0336_01,38,0,23,48
scene0336_01,39,0,23,49
scene0336_01,40,0,23,50
scene0336_01,41,0,23,51
scene0336_01,42,0,23,52
scene0336_01,43,0,23,53
scene0336_01,44,0,23,54
scene0336_01,45,0,23,55
scene0336_01,46,0,23,56
scene0336_01,47,0,23,57
scene0336_01,48,0,11,58
scene0336_01,49,0,11,59
scene0336_01,50,0,11,60
scene0336_01,51,0,11,61
scene0336_01,52,0,14,62
scene0336_01,53,0,7,65
scene0336_01,54,5,5,66
scene0336_01,55,0,39,67
scene0336_01,56,0,23,68
scene0336_01,57,0,23,69
scene0336_01,58,0,11,70
scene0336_01,59,0,23,71
scene0336_01,60,0,23,72
scene0336_01,61,0,23,73
scene0336_01,62,0,23,74
scene0336_01,63,0,23,75
scene0337_00,0,20,15,0
scene0337_00,1,10,15,1
scene0337_00,2,0,3,2
scene0337_00,3,0,15,4
scene0337_01,0,0,10,1
scene0337_01,1,25,23,3
scene0337_01,2,0,23,4
scene0337_01,3,0,23,5
scene0337_01,4,0,23,6
scene0337_01,5,0,23,7
scene0337_01,6,0,23,8
scene0337_01,7,0,23,9
scene0337_02,0,0,29,0
scene0337_02,1,0,23,1
scene0337_02,2,0,23,2
scene0337_02,3,0,3,3
scene0337_02,4,0,23,4
scene0337_02,5,0,15,7
scene0337_02,6,5,3,9
scene0337_02,7,0,3,10
scene0337_02,8,0,10,11
scene0337_02,9,5,15,12
scene0337_02,10,0,3,13
scene0337_02,11,0,10,14
scene0337_02,12,0,23,15
scene0337_02,13,0,3,16
scene0337_02,14,0,15,19
scene0337_02,15,0,23,20
scene0337_02,16,0,23,21
scene0337_02,17,0,23,22
scene0337_02,18,0,23,23
scene0337_02,19,0,23,24
scene0337_02,20,0,23,25
scene0337_02,21,0,3,27
scene0337_02,22,5,3,28
scene0337_02,23,0,15,29
scene0337_02,24,0,10,30
scene0339_00,0,15,6,2
scene0339_00,1,10,5,3
scene0339_00,2,5,5,4
scene0339_00,3,5,5,5
scene0339_00,4,5,39,7
scene0339_00,5,0,11,11
scene0339_00,6,0,11,14
scene0340_00,0,5,5,0
scene0340_00,1,0,16,3
scene0340_00,2,0,3,4
scene0340_00,3,0,9,5
scene0340_00,4,10,5,6
scene0340_00,5,10,25,9
scene0340_00,6,5,39,10
scene0340_00,7,5,14,11
scene0340_00,8,5,4,12
scene0340_00,9,15,4,13
scene0340_00,10,5,8,14
scene0340_00,11,0,18,20
scene0340_00,12,0,18,21
scene0340_00,13,0,18,22
scene0340_00,14,0,18,23
scene0340_00,15,0,18,24
scene0340_00,16,0,18,25
scene0340_00,17,10,32,26
scene0340_00,18,5,35,28
scene0340_00,19,0,18,29
scene0340_00,20,5,18,30
scene0340_00,21,0,35,31
scene0340_00,22,0,21,36
scene0340_00,23,0,24,37
scene0340_00,24,0,35,39
scene0340_00,25,0,11,40
scene0340_01,0,5,18,1
scene0340_01,1,0,18,2
scene0340_01,2,0,18,3
scene0340_01,3,0,18,4
scene0340_01,4,0,18,5
scene0340_01,5,0,18,6
scene0340_01,6,10,32,7
scene0340_01,7,0,18,9
scene0340_01,8,0,18,10
scene0340_01,9,0,16,12
scene0340_01,10,0,21,16
scene0340_01,11,0,21,17
scene0340_01,12,10,24,19
scene0340_01,13,5,3,21
scene0340_01,14,0,39,22
scene0340_01,15,10,14,23
scene0340_01,16,0,35,25
scene0340_01,17,0,11,26
scene0340_01,18,5,5,28
scene0340_01,19,0,35,29
scene0340_01,20,10,5,31
scene0340_01,21,10,16,32
scene0340_01,22,10,4,33
scene0340_01,23,20,4,34
scene0340_01,24,5,25,35
scene0340_01,25,5,8,36
scene0340_01,26,0,8,37
scene0340_02,0,10,5,1
scene0340_02,1,5,14,3
scene0340_02,2,5,5,4
scene0340_02,3,5,39,5
scene0340_02,4,10,4,6
scene0340_02,5,10,4,7
scene0340_02,6,5,32,8
scene0340_02,7,0,21,9
scene0340_02,8,5,25,10
scene0340_02,9,0,35,11
scene0340_02,10,0,8,13
scene0340_02,11,0,8,15
scene0340_02,12,0,8,16
scene0340_02,13,5,8,17
scene0340_02,14,0,18,22
scene0340_02,15,5,18,23
scene0340_02,16,0,18,24
scene0340_02,17,0,18,25
scene0340_02,18,0,18,26
scene0340_02,19,0,18,27
scene0340_02,20,0,35,28
scene0340_02,21,5,18,30
scene0340_02,22,5,18,31
scene0340_02,23,5,16,32
scene0340_02,24,0,16,34
scene0340_02,25,0,35,35
scene0340_02,26,5,11,39
scene0340_02,27,0,23,40
scene0340_02,28,5,39,42
scene0340_02,29,5,24,44
scene0341_00,0,5,5,1
scene0341_00,1,5,5,2
scene0341_00,2,5,6,3
scene0341_00,3,10,14,4
scene0341_00,4,0,9,13
scene0341_00,5,0,11,14
scene0341_00,6,5,8,15
scene0341_00,7,0,11,16
scene0341_00,8,0,11,17
scene0341_00,9,0,11,18
scene0341_00,10,10,14,19
scene0341_00,11,0,3,20
scene0341_00,12,5,14,21
scene0341_00,13,0,3,22
scene0341_00,14,5,5,27
scene0341_00,15,0,21,38
scene0341_00,16,0,29,39
scene0341_00,17,0,29,40
scene0341_00,18,0,37,41
scene0341_00,19,5,10,42
scene0341_00,20,0,9,45
scene0341_00,21,0,3,46
scene0341_00,22,5,14,47
scene0341_00,23,0,3,48
scene0341_00,24,10,5,52
scene0341_00,25,0,30,53
scene0341_00,26,5,10,54
scene0341_00,27,0,39,57
scene0341_00,28,0,9,58
scene0341_01,0,0,8,1
scene0341_01,1,0,9,5
scene0341_01,2,0,30,6
scene0341_01,3,0,14,9
scene0341_01,4,0,3,10
scene0341_01,5,0,3,19
scene0341_01,6,10,9,22
scene0341_01,7,0,11,23
scene0341_01,8,0,11,24
scene0341_01,9,0,11,25
scene0341_01,10,0,11,26
scene0341_01,11,0,11,27
scene0341_01,12,0,11,28
scene0341_01,13,0,21,29
scene0341_01,14,0,29,30
scene0341_01,15,0,29,31
scene0341_01,16,0,37,32
scene0341_01,17,0,10,33
scene0341_01,18,0,3,35
scene0341_01,19,0,3,36
scene0341_01,20,5,5,38
scene0341_01,21,0,10,39
scene0341_01,22,0,39,42
scene0341_01,23,0,29,43
scene0341_01,24,10,6,44
scene0341_01,25,10,5,50
scene0341_01,26,0,5,51
scene0341_01,27,5,14,52
scene0341_01,28,15,14,53
scene0341_01,29,5,14,54
scene0341_01,30,0,30,55
scene0344_00,0,20,5,0
scene0344_00,1,15,5,1
scene0344_00,2,15,5,3
scene0344_00,3,25,5,4
scene0344_00,4,15,7,5
scene0344_00,5,5,35,6
scene0344_00,6,15,7,7
scene0344_00,7,0,6,8
scene0344_00,8,10,7,9
scene0344_01,0,0,6,0
scene0344_01,1,20,5,1
scene0344_01,2,20,5,2
scene0344_01,3,30,5,3
scene0344_01,4,15,5,4
scene0344_01,5,0,39,5
scene0344_01,6,30,7,7
scene0344_01,7,20,7,8
scene0344_01,8,0,7,9
scene0344_01,9,0,7,10
scene0344_01,10,5,35,11
scene0344_01,11,5,35,12
scene0345_00,0,5,5,2
scene0345_00,1,0,5,3
scene0345_00,2,5,5,4
scene0345_00,3,5,5,5
scene0345_00,4,0,5,6
scene0345_00,5,5,5,7
scene0345_00,6,0,5,8
scene0345_00,7,0,5,9
scene0345_00,8,0,5,10
scene0345_00,9,0,5,11
scene0345_00,10,0,5,12
scene0345_00,11,0,5,13
scene0345_00,12,5,39,14
scene0345_00,13,5,9,17
scene0345_00,14,5,30,18
scene0345_00,15,25,7,20
scene0345_00,16,0,3,22
scene0345_00,17,5,3,23
scene0345_00,18,0,11,25
scene0345_00,19,10,8,26
scene0345_00,20,5,39,29
scene0345_00,21,0,25,30
scene0345_00,22,0,11,31
scene0345_00,23,0,8,32
scene0345_00,24,0,5,33
scene0345_00,25,5,5,34
scene0345_00,26,0,5,35
scene0345_01,0,5,5,1
scene0345_01,1,5,3,2
scene0345_01,2,15,3,3
scene0345_01,3,5,9,5
scene0345_01,4,20,7,6
scene0345_01,5,0,8,8
scene0345_01,6,0,11,9
scene0345_01,7,5,5,10
scene0345_01,8,5,39,15
scene0345_01,9,5,30,18
scene0345_01,10,0,8,20
scene0345_01,11,0,11,21
scene0345_01,12,5,39,22
scene0345_01,13,0,25,23
scene0345_01,14,5,5,24
scene0345_01,15,5,5,25
scene0345_01,16,0,5,26
scene0345_01,17,0,5,27
scene0345_01,18,0,5,28
scene0345_01,19,0,5,29
scene0345_01,20,5,5,30
scene0345_01,21,0,5,31
scene0345_01,22,0,5,32
scene0345_01,23,0,5,33
scene0345_01,24,0,5,34
scene0345_01,25,5,5,35
scene0345_01,26,10,5,36
scene0346_00,0,35,36,1
scene0346_00,1,5,19,2
scene0346_00,2,5,28,4
scene0346_00,3,0,9,5
scene0346_00,4,25,3,7
scene0346_00,5,0,34,8
scene0346_00,6,10,8,9
scene0346_00,7,20,33,12
scene0346_00,8,15,8,16
scene0346_01,0,40,33,2
scene0346_01,1,5,8,3
scene0346_01,2,20,3,4
scene0346_01,3,0,19,6
scene0346_01,4,0,34,7
scene0346_01,5,0,8,10
scene0346_01,6,50,36,13
scene0346_01,7,20,28,14
scene0346_01,8,15,8,15
scene0347_00,0,10,12,0
scene0347_00,1,10,39,1
scene0347_00,2,10,8,3
scene0347_00,3,25,24,4
scene0347_00,4,0,12,5
scene0347_00,5,0,39,9
scene0347_00,6,0,3,12
scene0347_00,7,10,34,14
scene0347_00,8,5,3,17
scene0347_00,9,0,8,20
scene0347_00,10,0,29,21
scene0347_01,0,15,12,5
scene0347_01,1,20,24,6
scene0347_01,2,20,34,7
scene0347_01,3,0,3,8
scene0347_01,4,0,3,9
scene0347_01,5,25,8,11
scene0347_01,6,0,8,12
scene0347_01,7,0,39,15
scene0347_01,8,5,39,17
scene0347_01,9,0,3,20
scene0347_01,10,10,29,28
scene0347_02,0,20,24,1
scene0347_02,1,0,3,2
scene0347_02,2,5,39,4
scene0347_02,3,0,39,5
scene0347_02,4,20,8,7
scene0347_02,5,0,3,8
scene0347_02,6,0,8,10
scene0347_02,7,25,12,15
scene0347_02,8,0,34,16
scene0347_02,9,0,3,19
scene0347_02,10,5,29,32
scene0348_00,0,10,9,7
scene0348_00,1,50,24,8
scene0348_00,2,5,3,9
scene0348_00,3,5,3,10
scene0348_00,4,0,3,11
scene0348_00,5,0,3,12
scene0348_00,6,0,3,14
scene0348_00,7,0,12,15
scene0348_00,8,0,12,16
scene0348_00,9,5,34,21
scene0348_00,10,10,39,25
scene0348_01,0,25,24,1
scene0348_01,1,0,3,2
scene0348_01,2,0,3,3
scene0348_01,3,5,9,4
scene0348_01,4,5,34,7
scene0348_01,5,0,12,8
scene0348_01,6,0,3,13
scene0348_01,7,15,39,17
scene0348_01,8,0,12,18
scene0348_01,9,0,3,21
scene0348_01,10,0,5,26
scene0348_01,11,0,7,27
scene0348_02,0,0,12,0
scene0348_02,1,0,12,1
scene0348_02,2,0,3,3
scene0348_02,3,25,24,4
scene0348_02,4,0,3,5
scene0348_02,5,10,3,6
scene0348_02,6,20,9,7
scene0348_02,7,20,34,10
scene0348_02,8,10,39,11
scene0348_02,9,0,3,13
scene0349_00,0,25,34,1
scene0349_00,1,15,15,2
scene0349_00,2,0,39,3
scene0349_00,3,35,39,4
scene0349_00,4,40,39,5
scene0349_00,5,0,37,20
scene0349_01,0,60,39,0
scene0349_01,1,0,15,1
scene0349_01,2,15,15,2
scene0349_01,3,35,34,3
scene0349_01,4,0,37,11
scene0349_01,5,25,39,15
scene0349_01,6,5,39,16
scene0350_00,0,0,28,0
scene0350_00,1,0,8,6
scene0350_00,2,0,39,8
scene0350_00,3,10,3,11
scene0350_00,4,10,34,16
scene0350_00,5,0,39,17
scene0350_00,6,0,27,18
scene0350_00,7,0,19,20
scene0350_00,8,10,39,24
scene0350_00,9,5,8,27
scene0350_00,10,0,8,29
scene0350_00,11,0,19,30
scene0350_00,12,0,28,36
scene0350_00,13,0,28,38
scene0350_00,14,0,39,41
scene0350_01,0,0,3,3
scene0350_01,1,25,34,4
scene0350_01,2,0,16,7
scene0350_01,3,0,19,9
scene0350_01,4,10,39,16
scene0350_01,5,5,8,19
scene0350_01,6,0,8,22
scene0350_01,7,5,8,24
scene0350_01,8,0,19,26
scene0350_01,9,0,39,30
scene0350_01,10,0,28,33
scene0350_01,11,5,28,35
scene0350_01,12,0,27,38
scene0350_01,13,0,39,39
scene0350_02,0,0,19,3
scene0350_02,1,25,34,4
scene0350_02,2,0,8,7
scene0350_02,3,0,8,8
scene0350_02,4,0,3,9
scene0350_02,5,5,8,11
scene0350_02,6,5,19,15
scene0350_02,7,5,8,17
scene0350_02,8,0,39,20
scene0350_02,9,5,16,21
scene0350_02,10,10,39,24
scene0350_02,11,15,39,25
scene0352_00,0,10,5,1
scene0352_00,1,15,6,4
scene0352_00,2,15,7,5
scene0352_00,3,15,7,6
scene0352_00,4,10,8,7
scene0352_00,5,5,3,8
scene0352_00,6,0,8,10
scene0352_00,7,10,15,11
scene0352_00,8,0,23,12
scene0352_00,9,0,29,13
scene0352_00,10,0,29,14
scene0352_00,11,0,18,16
scene0352_00,12,0,18,17
scene0352_00,13,0,30,18
scene0352_00,14,0,11,19
scene0352_00,15,15,9,21
scene0352_00,16,0,39,23
scene0352_00,17,0,11,26
scene0352_00,18,0,11,27
scene0352_00,19,0,11,28
scene0352_00,20,0,30,29
scene0352_00,21,0,15,30
scene0352_00,22,5,39,31
scene0352_00,23,0,35,32
scene0352_00,24,0,5,34
scene0352_00,25,0,29,36
scene0352_01,0,0,11,0
scene0352_01,1,0,30,1
scene0352_01,2,0,15,2
scene0352_01,3,5,39,4
scene0352_01,4,10,6,5
scene0352_01,5,15,7,6
scene0352_01,6,15,7,7
scene0352_01,7,15,8,8
scene0352_01,8,15,5,10
scene0352_01,9,10,3,11
scene0352_01,10,0,8,12
scene0352_01,11,10,15,13
scene0352_01,12,0,23,14
scene0352_01,13,0,37,16
scene0352_01,14,5,18,17
scene0352_01,15,0,18,18
scene0352_01,16,0,30,20
scene0352_01,17,10,9,22
scene0352_01,18,10,5,24
scene0352_01,19,5,39,28
scene0352_01,20,0,11,29
scene0352_02,0,0,6,1
scene0352_02,1,0,31,2
scene0352_02,2,5,8,7
scene0352_02,3,10,14,8
scene0352_02,4,5,7,9
scene0352_02,5,0,7,10
scene0352_02,6,0,39,12
scene0352_02,7,0,3,13
scene0352_02,8,0,5,14
scene0352_02,9,5,8,17
scene0352_02,10,5,15,18
scene0352_02,11,0,23,19
scene0352_02,12,0,37,21
scene0352_02,13,0,18,22
scene0352_02,14,0,18,23
scene0352_02,15,5,30,24
scene0352_02,16,0,11,25
scene0352_02,17,5,9,27
scene0352_02,18,0,39,29
scene0352_02,19,0,5,30
scene0352_02,20,0,30,32
scene0352_02,21,0,11,33
scene0352_02,22,0,15,34
scene0352_02,23,0,11,35
scene0352_02,24,0,11,36
scene0358_00,0,0,25,0
scene0358_00,1,0,8,3
scene0358_00,2,10,7,4
scene0358_00,3,0,9,5
scene0358_00,4,10,9,6
scene0358_00,5,5,5,7
scene0358_00,6,10,5,8
scene0358_00,7,15,5,9
scene0358_00,8,10,5,10
scene0358_00,9,20,5,11
scene0358_00,10,15,5,12
scene0358_00,11,15,5,13
scene0358_00,12,0,5,14
scene0358_00,13,15,5,15
scene0358_00,14,0,30,17
scene0358_00,15,10,39,19
scene0358_00,16,0,8,20
scene0358_01,0,10,7,2
scene0358_01,1,10,5,3
scene0358_01,2,5,5,4
scene0358_01,3,10,5,5
scene0358_01,4,15,5,6
scene0358_01,5,10,5,7
scene0358_01,6,0,5,8
scene0358_01,7,10,5,9
scene0358_01,8,0,5,10
scene0358_01,9,5,5,11
scene0358_01,10,10,39,13
scene0358_01,11,0,37,14
scene0358_01,12,0,9,16
scene0358_01,13,0,8,17
scene0358_01,14,0,30,24
scene0358_01,15,0,9,25
scene0358_01,16,10,25,26
scene0358_02,0,10,25,2
scene0358_02,1,25,7,3
scene0358_02,2,10,5,4
scene0358_02,3,15,5,5
scene0358_02,4,15,5,6
scene0358_02,5,10,5,7
scene0358_02,6,5,5,8
scene0358_02,7,5,5,9
scene0358_02,8,5,5,10
scene0358_02,9,10,5,11
scene0358_02,10,15,39,13
scene0358_02,11,5,9,16
scene0358_02,12,0,8,17
scene0358_02,13,0,30,22
scene0358_02,14,5,9,24
scene0359_00,0,45,4,3
scene0359_00,1,25,8,5
scene0359_00,2,0,9,8
scene0359_00,3,10,16,9
scene0359_00,4,0,39,10
scene0359_00,5,5,5,11
scene0359_00,6,25,17,13
scene0359_00,7,15,14,14
scene0359_00,8,5,15,17
scene0359_00,9,0,8,18
scene0359_01,0,40,4,0
scene0359_01,1,10,5,4
scene0359_01,2,15,17,6
scene0359_01,3,25,14,7
scene0359_01,4,20,10,8
scene0359_01,5,0,9,9
scene0359_01,6,20,8,10
scene0359_01,7,0,16,15
scene0359_01,8,5,39,17
scene0360_00,0,30,39,0
scene0360_00,1,0,39,1
scene0360_00,2,5,8,5
scene0360_00,3,5,8,7
scene0360_00,4,15,39,11
scene0361_00,0,0,10,1
scene0361_00,1,0,10,2
